Start Day,Day,Micro. #,Infect.,Pollen,# of bees,Hours Feeding,Nectar consumed,Nectar per bee,Nectar per bee per hour,Pollen consumed,Pollen corrected for evp.,Pollen per bee,Pollen per bee per hour,Corrected pollen per bee per hour
5/19/2015,29,9,I,S,4,23.99236111,2.2718,0.56795,0.023672118,0.1926,0.176313333,0.044078333,0.001837182,0.001837182
5/19/2015,30,9,I,S,4,23.98541667,4.1352,1.0338,0.04310119,0.1936,0.177313333,0.044328333,0.001848137,0.001848137
5/19/2015,31,9,I,S,3,24.02083333,3.0765,1.0255,0.042692108,0.2505,0.234213333,0.078071111,0.003250142,0.003250142
5/19/2015,32,9,I,S,3,23.60972222,3.2104,1.070133333,0.04532596,0.1984,0.182113333,0.060704444,0.002571163,0.002571163
5/19/2015,36,9,I,S,3,.,2.85,0.95,.,0.1635,0.147213333,0.049071111,.,.
5/19/2015,37,9,I,S,3,23.95347222,2.7761,0.925366667,0.038631838,0.1699,0.153613333,0.051204444,0.002137663,0.002137663
5/19/2015,1,10,I,B,5,.,2.6167,0.52334,.,0.0766,0.046366667,0.009273333,.,.
5/19/2015,2,10,I,B,4,23.89930556,3.3399,0.834975,0.034937208,0.1282,0.097966667,0.024491667,0.001024786,0.001024786
5/19/2015,3,10,I,B,4,23.95347222,2.5478,0.63695,0.026591134,0.1026,0.072366667,0.018091667,0.000755284,0.000755284
5/19/2015,7,10,I,B,4,.,4.0549,1.013725,.,0.0777,0.047466667,0.011866667,.,.
5/19/2015,8,10,I,B,4,24.37013889,3.2812,0.8203,0.033660046,0.0899,0.059666667,0.014916667,0.000612088,0.000612088
5/19/2015,9,10,I,B,4,23.95625,3.0287,0.757175,0.031606574,.,.,.,.,.
5/19/2015,10,10,I,B,4,23.61388889,3.9076,0.9769,0.041369721,0.0915,0.061266667,0.015316667,0.00064863,0.00064863
5/19/2015,14,10,I,B,4,.,4.8252,1.2063,.,.,.,.,.,.
5/19/2015,15,10,I,B,4,24.40347222,4.3693,1.092325,0.044761048,0.0657,0.035466667,0.008866667,0.000363336,0.000363336
5/19/2015,16,10,I,B,4,23.99513889,4.4513,1.112825,0.046377102,0.0681,0.037866667,0.009466667,0.000394524,0.000394524
5/19/2015,17,10,I,B,4,23.59513889,3.7651,0.941275,0.039892751,0.0501,0.019866667,0.004966667,0.000210495,0.000210495
5/19/2015,22,10,I,B,3,.,3.1797,1.0599,.,0.0475,0.017266667,0.005755556,.,.
5/19/2015,23,10,I,B,3,24.45694444,3.2546,1.084866667,0.044358226,0.0597,0.029466667,0.009822222,0.000401613,0.000401613
5/19/2015,24,10,I,B,3,24.025,2.7539,0.917966667,0.03820881,0.071,0.040766667,0.013588889,0.000565615,0.000565615
5/19/2015,28,10,I,B,3,.,2.9023,0.967433333,.,0.0471,0.016866667,0.005622222,.,.
5/19/2015,29,10,I,B,3,24.45277778,2.9895,0.9965,0.040752016,0.043,0.012766667,0.004255556,0.000174032,0.000174032
5/19/2015,30,10,I,B,3,24.01527778,2.8741,0.958033333,0.039892661,0.0431,0.012866667,0.004288889,0.00017859,0.00017859
5/19/2015,31,10,I,B,3,23.58611111,3.1683,1.0561,0.044776351,0.039,0.008766667,0.002922222,0.000123896,0.000123896
5/19/2015,32,10,I,B,3,23.97013889,2.4515,0.817166667,0.034091028,0.044,0.013766667,0.004588889,0.000191442,0.000191442
5/19/2015,36,10,I,B,3,.,2.4201,0.8067,.,0.0306,0.000366667,0.000122222,.,.
5/19/2015,37,10,I,B,2,23.98888889,2.043,1.0215,0.042582214,0.0273,-0.002933333,-0.001466667,-6.11394E-05,.
5/19/2015,38,10,I,B,2,24.05138889,0.941,0.4705,0.01956228,0.0232,-0.007033333,-0.003516667,-0.000146215,.
5/19/2015,1,11,U,S,5,.,3.206,0.6412,.,0.0913,0.075013333,0.015002667,.,.
5/19/2015,2,11,U,S,4,23.97222222,2.9527,0.738175,0.030792932,0.0736,0.057313333,0.014328333,0.000597706,0.000597706
5/19/2015,3,11,U,S,4,24.30555556,3.2898,0.82245,0.033837943,0.1131,0.096813333,0.024203333,0.000995794,0.000995794
5/19/2015,7,11,U,S,4,.,2.6658,0.66645,.,0.0579,0.041613333,0.010403333,.,.
5/19/2015,8,11,U,S,4,24.31666667,3.0044,0.7511,0.03088828,0.0679,0.051613333,0.012903333,0.000530637,0.000530637
5/19/2015,9,11,U,S,4,24.03541667,3.0909,0.772725,0.032149432,0.0926,0.076313333,0.019078333,0.000793759,0.000793759
5/19/2015,10,11,U,S,4,23.98333333,3.0749,0.768725,0.032052467,.,.,.,.,.
5/19/2015,14,11,U,S,4,.,3.3362,0.83405,.,.,.,.,.,.
5/19/2015,15,11,U,S,4,24.34375,3.9884,0.9971,0.040959178,0.0801,0.063813333,0.015953333,0.000655336,0.000655336
5/19/2015,16,11,U,S,4,24.00694444,4.5688,1.1422,0.0475779,0.1192,0.102913333,0.025728333,0.001071704,0.001071704
5/19/2015,17,11,U,S,4,24.01944444,3.3205,0.830125,0.034560541,0.1119,0.095613333,0.023903333,0.000995166,0.000995166
5/19/2015,22,11,U,S,4,.,3.2294,0.80735,.,0.1374,0.121113333,0.030278333,.,.
5/19/2015,23,11,U,S,4,23.96944444,4.1282,1.03205,0.043056901,0.1254,0.109113333,0.027278333,0.001138046,0.001138046
5/19/2015,24,11,U,S,4,24.00972222,3.5616,0.8904,0.037084977,0.1278,0.111513333,0.027878333,0.001161127,0.001161127
5/19/2015,28,11,U,S,4,.,3.8681,0.967025,.,0.2165,0.200213333,0.050053333,.,.
5/19/2015,29,11,U,S,4,23.99930556,2.9954,0.74885,0.031202986,0.1681,0.151813333,0.037953333,0.001581435,0.001581435
5/19/2015,30,11,U,S,4,24.00347222,3.269,0.81725,0.034047158,0.1419,0.125613333,0.031403333,0.001308283,0.001308283
5/19/2015,31,11,U,S,4,24.02638889,4.698,1.1745,0.048883751,0.1659,0.149613333,0.037403333,0.001556761,0.001556761
5/19/2015,32,11,U,S,4,23.95069444,4.5086,1.12715,0.047061266,0.1232,0.106913333,0.026728333,0.001115973,0.001115973
5/19/2015,36,11,U,S,3,.,3.7421,1.247366667,.,0.1021,0.085813333,0.028604444,.,.
5/19/2015,37,11,U,S,4,24.03472222,3.9532,0.9883,0.041119676,0.1017,0.085413333,0.021353333,0.000888437,0.000888437
5/19/2015,38,11,U,S,4,24.06319444,3.0344,0.7586,0.031525324,0.1101,0.093813333,0.023453333,0.000974656,0.000974656
5/19/2015,42,11,U,S,4,.,2.8262,0.70655,.,0.0962,0.079913333,0.019978333,.,.
5/19/2015,43,11,U,S,3,24.01736111,2.7775,0.925833333,0.038548504,0.1025,0.086213333,0.028737778,0.001196542,0.001196542
5/19/2015,44,11,U,S,4,23.92986111,2.2829,0.570725,0.023849909,0.0722,0.055913333,0.013978333,0.000584138,0.000584138
5/19/2015,1,12,U,B,5,.,2.9297,0.58594,.,0.0829,0.052666667,0.010533333,.,.
5/19/2015,2,12,U,B,5,23.95277778,2.8079,0.56158,0.023445297,0.0716,0.041366667,0.008273333,0.000345402,0.000345402
5/19/2015,3,12,U,B,5,24.30277778,3.798,0.7596,0.031255686,0.0751,0.044866667,0.008973333,0.000369231,0.000369231
5/19/2015,7,12,U,B,4,.,2.3332,0.5833,.,0.0744,0.044166667,0.011041667,.,.
5/19/2015,8,12,U,B,4,24.34444444,2.8258,0.70645,0.029018941,0.0922,0.061966667,0.015491667,0.000636353,0.000636353
5/19/2015,9,12,U,B,4,23.95416667,3.3191,0.829775,0.034640111,0.0771,0.046866667,0.011716667,0.000489129,0.000489129
5/19/2015,10,12,U,B,4,24.05555556,3.2153,0.803825,0.033415358,.,.,.,.,.
5/19/2015,14,12,U,B,4,.,2.8132,0.7033,.,0.0968,0.066566667,0.016641667,.,.
5/19/2015,15,12,U,B,4,23.95555556,3.0385,0.759625,0.031709763,0.0507,0.020466667,0.005116667,0.00021359,0.00021359
5/19/2015,16,12,U,B,4,24.02152778,3.1347,0.783675,0.032623862,0.0714,0.041166667,0.010291667,0.000428435,0.000428435
5/19/2015,17,12,U,B,4,23.93194444,3.1024,0.7756,0.032408566,0.0625,0.032266667,0.008066667,0.000337067,0.000337067
5/19/2015,22,12,U,B,4,.,3.0334,0.75835,.,.,.,.,.,.
5/19/2015,23,12,U,B,4,23.95138889,2.6696,0.6674,0.027864772,.,.,.,.,.
5/19/2015,24,12,U,B,4,24.02986111,2.8136,0.7034,0.029271913,.,.,.,.,.
5/19/2015,28,12,U,B,3,.,2.886,0.962,.,.,.,.,.,.
5/19/2015,29,12,U,B,3,23.99305556,2.8904,0.963466667,0.040156064,.,.,.,.,.
5/19/2015,30,12,U,B,3,24.00763889,3.0189,1.0063,0.041915825,0.0184,-0.011833333,-0.003944444,-0.0001643,.
5/19/2015,31,12,U,B,2,24.00208333,2.9999,1.49995,0.062492492,0.0343,0.004066667,0.002033333,8.47149E-05,8.47149E-05
5/19/2015,32,12,U,B,2,23.65138889,2.5186,1.2593,0.05324423,0.0083,-0.021933333,-0.010966667,-0.00046368,.
5/19/2015,36,12,U,B,2,.,2.0391,1.01955,.,.,.,.,.,.
5/19/2015,37,12,U,B,2,24.025,1.8623,0.93115,0.038757544,0.0297,-0.000533333,-0.000266667,-1.10995E-05,.
5/19/2015,38,12,U,B,2,24.40625,1.9354,0.9677,0.03964968,0.0385,0.008266667,0.004133333,0.000169356,0.000169356
5/19/2015,42,12,U,B,2,.,1.76,0.88,.,0.0331,0.002866667,0.001433333,.,.
5/19/2015,43,12,U,B,2,23.96319444,1.8392,0.9196,0.038375518,0.0116,-0.018633333,-0.009316667,-0.000388791,.
5/19/2015,44,12,U,B,2,23.96111111,2.1707,1.08535,0.045296313,0.009,-0.021233333,-0.010616667,-0.000443079,.
5/19/2015,45,12,U,B,2,23.9875,2.2012,1.1006,0.04588223,0.0265,-0.003733333,-0.001866667,-7.78183E-05,.
5/19/2015,49,12,U,B,2,.,1.7176,0.8588,.,0.0517,0.021466667,0.010733333,.,.
5/19/2015,1,13,I,S,5,.,4.2666,0.85332,.,0.0271,0.010813333,0.002162667,.,.
5/19/2015,2,13,I,S,4,23.89444444,2.5353,0.633825,0.02652604,0.0708,0.054513333,0.013628333,0.000570356,0.000570356
5/19/2015,3,13,I,S,4,24.01180556,2.516,0.629,0.026195448,0.1338,0.117513333,0.029378333,0.001223495,0.001223495
5/19/2015,7,13,I,S,4,.,2.4628,0.6157,.,0.0305,0.014213333,0.003553333,.,.
5/19/2015,8,13,I,S,4,24.35625,3.0451,0.761275,0.031255838,0.0748,0.058513333,0.014628333,0.000600599,0.000600599
5/19/2015,9,13,I,S,4,23.98194444,2.6232,0.6558,0.027345572,0.0621,0.045813333,0.011453333,0.000477582,0.000477582
5/19/2015,10,13,I,S,4,23.55972222,3.2296,0.8074,0.034270353,0.0846,0.068313333,0.017078333,0.000724895,0.000724895
5/19/2015,14,13,I,S,4,.,3.0764,0.7691,.,0.105,0.088713333,0.022178333,.,.
5/19/2015,15,13,I,S,4,24.35416667,4.1737,1.043425,0.042843798,0.0846,0.068313333,0.017078333,0.000701249,0.000701249
5/19/2015,16,13,I,S,4,23.55555556,3.2919,0.822975,0.034937618,0.1078,0.091513333,0.022878333,0.00097125,0.00097125
5/19/2015,17,13,I,S,4,24.43680556,3.0649,0.766225,0.031355367,0.0809,0.064613333,0.016153333,0.000661025,0.000661025
5/19/2015,22,13,I,S,3,.,2.5027,0.834233333,.,0.0805,0.064213333,0.021404444,.,.
5/19/2015,23,13,I,S,3,23.99652778,3.0656,1.021866667,0.042583939,0.0782,0.061913333,0.020637778,0.000860032,0.000860032
5/19/2015,24,13,I,S,2,23.58194444,2.4972,1.2486,0.052947288,0.0761,0.059813333,0.029906667,0.001268202,0.001268202
5/19/2015,28,13,I,S,2,.,2.6262,1.3131,.,0.0784,0.062113333,0.031056667,.,.
5/19/2015,29,13,I,S,2,24.07291667,2.4381,1.21905,0.050639896,0.0898,0.073513333,0.036756667,0.001526889,0.001526889
5/19/2015,30,13,I,S,2,23.95486111,2.7632,1.3816,0.057675141,0.0962,0.079913333,0.039956667,0.001667998,0.001667998
5/19/2015,31,13,I,S,2,24.03125,2.9543,1.47715,0.06146788,0.0801,0.063813333,0.031906667,0.001327716,0.001327716
5/19/2015,32,13,I,S,2,23.59722222,2.5408,1.2704,0.053836845,0.0812,0.064913333,0.032456667,0.001375444,0.001375444
5/19/2015,36,13,I,S,2,.,2.1322,1.0661,.,0.061,0.044713333,0.022356667,.,.
5/19/2015,37,13,I,S,2,24.025,1.519,0.7595,0.031612903,.,.,.,.,.
5/19/2015,38,13,I,S,2,24.37013889,2.101,1.0505,0.043106033,0.0609,0.044613333,0.022306667,0.000915328,0.000915328
5/19/2015,1,14,I,B,5,.,2.8851,0.57702,.,0.1021,0.071866667,0.014373333,.,.
5/19/2015,2,14,I,B,4,23.92847222,2.7962,0.69905,0.029214151,0.1179,0.087666667,0.021916667,0.000915924,0.000915924
5/19/2015,3,14,I,B,4,23.92222222,3.242,0.8105,0.033880632,0.1441,0.113866667,0.028466667,0.001189967,0.001189967
5/19/2015,7,14,I,B,4,.,3.4911,0.872775,.,0.1074,0.077166667,0.019291667,.,.
5/19/2015,8,14,I,B,4,24.36319444,3.2273,0.806825,0.033116552,0.094,0.063766667,0.015941667,0.000654334,0.000654334
5/19/2015,9,14,I,B,4,23.96597222,3.632,0.908,0.037887051,0.063,0.032766667,0.008191667,0.000341804,0.000341804
5/19/2015,10,14,I,B,4,24.03472222,4.1408,1.0352,0.04307102,0.0972,0.066966667,0.016741667,0.000696562,0.000696562
5/19/2015,14,14,I,B,4,.,4.2315,1.057875,.,0.043,0.012766667,0.003191667,.,.
5/19/2015,15,14,I,B,4,24.39583333,5.3573,1.339325,0.054899744,0.0702,0.039966667,0.009991667,0.000409564,0.000409564
5/19/2015,16,14,I,B,4,24.01111111,4.9015,1.225375,0.051033665,0.0594,0.029166667,0.007291667,0.000303679,0.000303679
5/19/2015,17,14,I,B,4,23.57222222,3.4944,0.8736,0.03706057,0.0498,0.019566667,0.004891667,0.000207518,0.000207518
5/19/2015,22,14,I,B,3,.,2.7991,0.933033333,.,0.0547,0.024466667,0.008155556,.,.
5/19/2015,23,14,I,B,3,24.44861111,2.9136,0.9712,0.039724138,0.0502,0.019966667,0.006655556,0.000272226,0.000272226
5/19/2015,24,14,I,B,3,24.04097222,2.5111,0.837033333,0.03481695,0.0399,0.009666667,0.003222222,0.00013403,0.00013403
5/19/2015,28,14,I,B,2,.,2.7501,1.37505,.,0.0428,0.012566667,0.006283333,.,.
5/19/2015,29,14,I,B,2,24.47291667,2.6678,1.3339,0.05450515,0.0344,0.004166667,0.002083333,8.51281E-05,8.51281E-05
5/19/2015,30,14,I,B,2,24.00347222,2.6205,1.31025,0.054585853,0.0384,0.008166667,0.004083333,0.000170114,0.000170114
5/19/2015,31,14,I,B,2,23.58958333,3.1808,1.5904,0.067419588,0.0378,0.007566667,0.003783333,0.000160382,0.000160382
5/19/2015,32,14,I,B,2,23.93263889,1.9916,0.9958,0.04160845,0.0316,0.001366667,0.000683333,2.85524E-05,2.85524E-05
5/19/2015,1,15,U,S,5,.,3.0752,0.61504,.,0.1514,0.135113333,0.027022667,.,.
5/19/2015,2,15,U,S,5,23.97361111,4.6492,0.92984,0.03878598,0.1528,0.136513333,0.027302667,0.001138863,0.001138863
5/19/2015,3,15,U,S,5,24.30902778,3.716,0.7432,0.030573004,0.1629,0.146613333,0.029322667,0.001206246,0.001206246
5/19/2015,7,15,U,S,4,.,2.703,0.67575,.,0.0856,0.069313333,0.017328333,.,.
5/19/2015,8,15,U,S,4,24.31736111,3.4759,0.868975,0.035734757,0.0843,0.068013333,0.017003333,0.000699226,0.000699226
5/19/2015,9,15,U,S,4,24.03888889,3.4955,0.873875,0.036352554,0.055,0.038713333,0.009678333,0.000402612,0.000402612
5/19/2015,10,15,U,S,4,23.98263889,3.7631,0.940775,0.039227335,0.0783,0.062013333,0.015503333,0.00064644,0.00064644
5/19/2015,14,15,U,S,4,.,3.3315,0.832875,.,0.0785,0.062213333,0.015553333,.,.
5/19/2015,15,15,U,S,4,24.33055556,4.1796,1.0449,0.042945998,0.0898,0.073513333,0.018378333,0.00075536,0.00075536
5/19/2015,16,15,U,S,4,24.00347222,3.9773,0.994325,0.041424215,0.0888,0.072513333,0.018128333,0.000755238,0.000755238
5/19/2015,17,15,U,S,4,24.03611111,3.6264,0.9066,0.037718248,0.0934,0.077113333,0.019278333,0.000802057,0.000802057
5/19/2015,22,15,U,S,4,.,3.3198,0.82995,.,0.1284,0.112113333,0.028028333,.,.
5/19/2015,23,15,U,S,4,23.97847222,3.2976,0.8244,0.034380839,0.1287,0.112413333,0.028103333,0.001172024,0.001172024
5/19/2015,24,15,U,S,4,24.00902778,3.2501,0.812525,0.033842478,0.1381,0.121813333,0.030453333,0.001268412,0.001268412
5/19/2015,28,15,U,S,4,.,.,.,.,0.1715,0.155213333,0.038803333,.,.
5/19/2015,29,15,U,S,4,24.00208333,3.543,0.88575,0.036903047,0.1072,0.090913333,0.022728333,0.000946932,0.000946932
5/19/2015,30,15,U,S,4,23.99305556,3.7909,0.947725,0.039499971,0.1097,0.093413333,0.023353333,0.000973337,0.000973337
5/19/2015,31,15,U,S,4,24.03541667,4.6497,1.162425,0.048363006,0.1255,0.109213333,0.027303333,0.001135963,0.001135963
5/19/2015,32,15,U,S,4,23.94722222,3.6228,0.9057,0.03782067,0.1382,0.121913333,0.030478333,0.001272729,0.001272729
5/19/2015,36,15,U,S,4,.,2.9649,0.741225,.,0.0783,0.062013333,0.015503333,.,.
5/19/2015,37,15,U,S,4,23.98263889,3.6078,0.90195,0.037608455,0.0993,0.083013333,0.020753333,0.000865348,0.000865348
5/19/2015,38,15,U,S,4,24.45833333,2.6263,0.656575,0.026844634,0.0847,0.068413333,0.017103333,0.000699284,0.000699284
5/19/2015,42,15,U,S,4,.,2.6539,0.663475,.,0.0796,0.063313333,0.015828333,.,.
5/19/2015,43,15,U,S,4,24.01944444,2.2015,0.550375,0.022913727,0.0436,0.027313333,0.006828333,0.000284284,0.000284284
5/19/2015,1,16,U,B,5,.,2.9909,0.59818,.,0.1476,0.117366667,0.023473333,.,.
5/19/2015,2,16,U,B,5,23.95555556,3.3263,0.66526,0.027770594,0.1303,0.100066667,0.020013333,0.000835436,0.000835436
5/19/2015,3,16,U,B,4,24.30138889,3.8996,0.9749,0.040117049,0.1497,0.119466667,0.029866667,0.001229011,0.001229011
5/19/2015,7,16,U,B,4,.,2.532,0.633,.,0.0953,0.065066667,0.016266667,.,.
5/19/2015,8,16,U,B,4,24.34097222,2.9709,0.742725,0.030513366,0.0982,0.067966667,0.016991667,0.000698069,0.000698069
5/19/2015,9,16,U,B,4,23.9625,3.771,0.94275,0.039342723,0.0773,0.047066667,0.011766667,0.000491045,0.000491045
5/19/2015,10,16,U,B,4,24.05833333,3.5687,0.892175,0.037083824,0.0917,0.061466667,0.015366667,0.000638725,0.000638725
5/19/2015,14,16,U,B,4,.,3.7363,0.934075,.,0.1231,0.092866667,0.023216667,.,.
5/19/2015,15,16,U,B,4,23.99027778,3.5076,0.8769,0.036552307,0.1254,0.095166667,0.023791667,0.000991721,0.000991721
5/19/2015,16,16,U,B,4,23.93611111,4.8045,1.201125,0.050180457,0.1265,0.096266667,0.024066667,0.001005454,0.001005454
5/19/2015,17,16,U,B,4,23.9875,3.5582,0.88955,0.037083898,0.1233,0.093066667,0.023266667,0.00096995,0.00096995
5/19/2015,22,16,U,B,4,.,3.4213,0.855325,.,.,.,.,.,.
5/19/2015,23,16,U,B,4,23.94930556,3.3619,0.840475,0.035093919,0.1234,0.093166667,0.023291667,0.00097254,0.00097254
5/19/2015,24,16,U,B,4,24.02708333,3.7372,0.9343,0.038885286,0.0965,0.066266667,0.016566667,0.0006895,0.0006895
5/19/2015,28,16,U,B,4,.,3.5822,0.89555,.,0.1453,0.115066667,0.028766667,.,.
5/19/2015,29,16,U,B,4,23.98680556,3.8348,0.9587,0.039967806,0.1029,0.072666667,0.018166667,0.000757361,0.000757361
5/19/2015,30,16,U,B,3,24.00902778,3.2114,1.070466667,0.044586006,0.1052,0.074966667,0.024988889,0.001040812,0.001040812
5/19/2015,31,16,U,B,4,24.00138889,4.565,1.14125,0.047549332,0.1172,0.086966667,0.021741667,0.00090585,0.00090585
5/19/2015,32,16,U,B,4,24.06458333,4.322,1.0805,0.044900009,0.0834,0.053166667,0.013291667,0.000552333,0.000552333
5/19/2015,36,16,U,B,4,.,2.6868,0.6717,.,0.1088,0.078566667,0.019641667,.,.
5/19/2015,37,16,U,B,4,23.52986111,3.203,0.80075,0.034031225,0.0903,0.060066667,0.015016667,0.000638196,0.000638196
5/19/2015,38,16,U,B,4,24.40347222,2.4074,0.60185,0.024662474,0.0928,0.062566667,0.015641667,0.000640961,0.000640961
5/19/2015,1,17,I,S,5,.,2.8451,0.56902,.,0.0472,0.030913333,0.006182667,.,.
5/19/2015,2,17,I,S,5,23.89583333,3.4885,0.6977,0.029197559,0.0916,0.075313333,0.015062667,0.000630347,0.000630347
5/19/2015,3,17,I,S,5,24.01388889,3.1689,0.63378,0.026392227,0.1216,0.105313333,0.021062667,0.000877104,0.000877104
5/19/2015,7,17,I,S,4,.,2.5861,0.646525,.,0.1189,0.102613333,0.025653333,.,.
5/19/2015,8,17,I,S,4,24.35763889,2.5339,0.633475,0.026007242,0.1029,0.086613333,0.021653333,0.000888975,0.000888975
5/19/2015,9,17,I,S,4,23.97916667,2.8573,0.714325,0.029789401,0.0681,0.051813333,0.012953333,0.000540191,0.000540191
5/19/2015,10,17,I,S,4,23.55902778,2.7899,0.697475,0.029605424,0.0571,0.040813333,0.010203333,0.000433097,0.000433097
5/19/2015,14,17,I,S,4,.,3.1641,0.791025,.,0.0405,0.024213333,0.006053333,.,.
5/19/2015,15,17,I,S,3,24.35763889,3.004,1.001333333,0.041109622,-0.0165,-0.032786667,-0.010928889,-0.000448684,.
5/19/2015,16,17,I,S,3,23.5625,2.969,0.989666667,0.042001768,0.0937,0.077413333,0.025804444,0.001095149,0.001095149
5/19/2015,17,17,I,S,3,24.42708333,2.6496,0.8832,0.036156588,0.0584,0.042113333,0.014037778,0.000574681,0.000574681
5/19/2015,22,17,I,S,3,.,2.5731,0.8577,.,0.0396,0.023313333,0.007771111,.,.
5/19/2015,23,17,I,S,3,24.00625,2.6055,0.8685,0.036178079,0.028,0.011713333,0.003904444,0.000162643,0.000162643
5/19/2015,24,17,I,S,3,23.57361111,2.2489,0.749633333,0.031799682,0.0263,0.010013333,0.003337778,0.00014159,0.00014159
5/19/2015,28,17,I,S,3,.,2.2263,0.7421,.,0.0368,0.020513333,0.006837778,.,.
5/19/2015,29,17,I,S,3,24.05,1.9177,0.639233333,0.026579349,0.04,0.023713333,0.007904444,0.000328667,0.000328667
5/19/2015,30,17,I,S,3,23.51805556,2.838,0.946,0.040224414,0.0457,0.029413333,0.009804444,0.00041689,0.00041689
5/19/2015,31,17,I,S,3,24.06875,2.6218,0.873933333,0.036309876,-0.0166,-0.032886667,-0.010962222,-0.000455455,.
5/19/2015,32,17,I,S,2,23.97152778,2.2659,1.13295,0.047262319,0.0518,0.035513333,0.017756667,0.00074074,0.00074074
5/19/2015,36,17,I,S,2,.,1.6925,0.84625,.,0.0455,0.029213333,0.014606667,.,.
5/19/2015,37,17,I,S,2,23.90277778,2.3294,1.1647,0.048726554,0.0632,0.046913333,0.023456667,0.000981336,0.000981336
5/19/2015,38,17,I,S,2,24.12569444,1.9679,0.98395,0.040784318,0.0423,0.026013333,0.013006667,0.000539121,0.000539121
5/19/2015,42,17,I,S,2,.,1.6564,0.8282,.,0.0422,0.025913333,0.012956667,.,.
5/19/2015,43,17,I,S,2,24.00694444,1.2499,0.62495,0.026032051,0.0334,0.017113333,0.008556667,0.000356425,0.000356425
5/19/2015,1,18,I,B,5,.,3.1527,0.63054,.,0.0799,0.049666667,0.009933333,.,.
5/19/2015,2,18,I,B,5,23.9375,2.8479,0.56958,0.023794465,0.1456,0.115366667,0.023073333,0.000963899,0.000963899
5/19/2015,3,18,I,B,5,23.91666667,3.2635,0.6527,0.027290592,0.1378,0.107566667,0.021513333,0.000899512,0.000899512
5/19/2015,7,18,I,B,5,.,5.3186,1.06372,.,0.0682,0.037966667,0.007593333,.,.
5/19/2015,8,18,I,B,5,24.37291667,3.5509,0.71018,0.02913808,0.0797,0.049466667,0.009893333,0.000405915,0.000405915
5/19/2015,9,18,I,B,5,23.99513889,3.5949,0.71898,0.029963569,0.0798,0.049566667,0.009913333,0.000413139,0.000413139
5/19/2015,10,18,I,B,5,24.00416667,3.5009,0.70018,0.029169103,0.1009,0.070666667,0.014133333,0.000588787,0.000588787
5/19/2015,14,18,I,B,5,.,3.3942,0.67884,.,0.081,0.050766667,0.010153333,.,.
5/19/2015,15,18,I,B,5,24.40347222,4.2548,0.85096,0.034870448,0.1134,0.083166667,0.016633333,0.000681597,0.000681597
5/19/2015,16,18,I,B,5,23.99583333,4.1221,0.82442,0.034356798,0.0691,0.038866667,0.007773333,0.000323945,0.000323945
5/19/2015,17,18,I,B,4,23.58680556,3.6182,0.90455,0.038349831,0.0745,0.044266667,0.011066667,0.000469189,0.000469189
5/19/2015,22,18,I,B,3,.,2.5095,0.8365,.,0.0564,0.026166667,0.008722222,.,.
5/19/2015,23,18,I,B,3,24.45277778,2.7831,0.9277,0.03793843,0.0505,0.020266667,0.006755556,0.000276269,0.000276269
5/19/2015,24,18,I,B,3,23.98958333,2.3583,0.7861,0.032768389,0.0422,0.011966667,0.003988889,0.000166276,0.000166276
5/19/2015,28,18,I,B,3,.,2.4924,0.8308,.,0.0486,0.018366667,0.006122222,.,.
5/19/2015,29,18,I,B,3,24.45555556,2.6558,0.885266667,0.036199,0.0587,0.028466667,0.009488889,0.000388005,0.000388005
5/19/2015,30,18,I,B,3,23.53194444,3.6208,1.206933333,0.051289146,0.0416,0.011366667,0.003788889,0.00016101,0.00016101
5/19/2015,31,18,I,B,3,24.48402778,2.7252,0.9084,0.037101739,.,.,.,.,.
5/19/2015,32,18,I,B,3,23.52708333,2.1841,0.728033333,0.030944479,0.0337,0.003466667,0.001155556,4.9116E-05,4.9116E-05
5/19/2015,36,18,I,B,2,.,1.891,0.9455,.,0.0198,-0.010433333,-0.005216667,.,.
5/19/2015,37,18,I,B,4,23.90138889,2.0161,0.504025,0.021087687,0.0239,-0.006333333,-0.001583333,-6.62444E-05,.
5/19/2015,38,18,I,B,2,24.08333333,3.2875,1.64375,0.068252595,0.0247,-0.005533333,-0.002766667,-0.000114879,.
5/19/2015,1,19,U,S,5,.,2.957,0.5914,.,0.131,0.114713333,0.022942667,.,.
5/19/2015,2,19,U,S,5,23.97569444,2.2603,0.45206,0.018854928,0.0937,0.077413333,0.015482667,0.000645765,0.000645765
5/19/2015,3,19,U,S,4,24.31041667,3.2282,0.80705,0.033197703,0.1372,0.120913333,0.030228333,0.001243431,0.001243431
5/19/2015,7,19,U,S,4,.,2.6908,0.6727,.,0.0785,0.062213333,0.015553333,.,.
5/19/2015,8,19,U,S,4,24.32638889,2.952,0.738,0.030337425,0.1022,0.085913333,0.021478333,0.000882923,0.000882923
5/19/2015,9,19,U,S,4,24.02291667,2.9488,0.7372,0.030687364,0.0736,0.057313333,0.014328333,0.000596444,0.000596444
5/19/2015,10,19,U,S,4,23.98263889,3.0125,0.753125,0.031402925,0.0591,0.042813333,0.010703333,0.000446295,0.000446295
5/19/2015,14,19,U,S,4,.,3.5219,0.880475,.,0.0634,0.047113333,0.011778333,.,.
5/19/2015,15,19,U,S,4,24.39375,4.6481,1.162025,0.047636177,0.0635,0.047213333,0.011803333,0.000483867,0.000483867
